league_country,scraping_time,link,no,name,league,club,league_level,age,height,nationality,position,foot,consultancy,supplier,club_since,contract_until,international,former_international,international_games,international_goals,market_value,market_value_currency,market_value_latest_correction,highest_market_value,highest_market_value_date,starting_eleven_quote,minutes_quote,penalty_saves_quote,goal_participation_quote,instagram,injury,goals_conceded,clean_sheets,games,points_per_game,goals,assists,own_goals,ins,outs,yellow_cards,yellow_red_cards,red_cards,penalty_goals,minutes_per_goal,minutes
Russland,20230421081527,https://www.transfermarkt.ch/temirkan-sundukov/profil/spieler/654591,77,Temirkan Sundukov,1.Division,Dinamo Makhach.,2.Liga,21,"1,76 m",Russland,Rechter Verteidiger,rechts,ATS,,13.07.2022,00.00.0,,Team PFL,3,0,150 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,150 Tsd. €,23.12.2019,15,17,,6,,,,,10,"1,40",-,1,-,6,4,-,-,-,-,-,403'
Russland,20230421081543,https://www.transfermarkt.ch/magomed-ibragimov/profil/spieler/801509,2,Magomed Ibragimov,1.Division,Dinamo Makhach.,2.Liga,22,"1,83 m",Russland,Rechter Verteidiger,rechts,,,-,30.06.2023,,,,,50 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,100 Tsd. €,29.12.2020,0,0,,0,,,,,1,"0,00",-,-,-,1,-,-,-,-,-,-,4'
Russland,20230421081606,https://www.transfermarkt.ch/yarakhmed-makhmudov/profil/spieler/654593,5,Yarakhmed Makhmudov,1.Division,Dinamo Makhach.,2.Liga,23,"1,84 m",Russland,Rechter Verteidiger,rechts,,,28.08.2020,30.06.2023,,,,,50 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,125 Tsd. €,28.06.2021,0,0,,0,,,,,1,"1,00",-,-,-,1,-,-,-,-,-,-,8'
Russland,20230421081630,https://www.transfermarkt.ch/ruslan-lisakovich/profil/spieler/607571,71,Ruslan Lisakovich,1.Division,Dinamo Makhach.,2.Liga,21,"1,70 m",Belarus,Defensives Mittelfeld,rechts,PS-Agency,,04.02.2023,30.06.2024,Belarus,,5,0,400 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,400 Tsd. €,30.11.2022,0,5,,0,http://www.instagram.com/lis_master/?hl=ru,,,,2,"2,00",-,-,-,2,-,-,-,-,-,-,30'
Russland,20230421081640,https://www.transfermarkt.ch/zalimkhan-yusupov/profil/spieler/600463,22,Zalimkhan Yusupov,1.Division,Dinamo Makhach.,2.Liga,25,"1,70 m",Russland,Zentrales Mittelfeld,rechts,,,21.02.2020,30.06.2023,,,,,300 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,300 Tsd. €,08.12.2022,89,82,,22,,,,,25,"1,36",3,1,-,1,11,8,-,-,-,661',1.982'
Russland,20230421081703,https://www.transfermarkt.ch/ramazan-abduragimov/profil/spieler/690122,10,Ramazan Abduragimov,1.Division,Dinamo Makhach.,2.Liga,25,"1,72 m",Russland,Zentrales Mittelfeld,rechts,EVO,,29.07.2019,30.06.2023,,,,,250 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,250 Tsd. €,03.12.2021,22,24,,0,,,,,19,"1,16",-,-,-,13,6,2,-,-,-,-,579'
Russland,20230421081723,https://www.transfermarkt.ch/erbol-atabaev/profil/spieler/914997,23,Erbol Atabaev,1.Division,Dinamo Makhach.,2.Liga,21,"1,75 m",Kirgisistan,Zentrales Mittelfeld,,Soccer Career,,10.02.2022,31.12.2023,Kirgisistan,,6,0,250 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,250 Tsd. €,08.12.2022,74,69,,11,,,,,24,"1,46",-,2,-,4,11,5,-,-,-,-,1.683'
Russland,20230421081738,https://www.transfermarkt.ch/abakar-gadzhiev/profil/spieler/867082,7,Abakar Gadzhiev,1.Division,Dinamo Makhach.,2.Liga,19,"1,79 m",Russland,Offensives Mittelfeld,links,,,25.02.2021,30.06.2023,,,,,400 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,400 Tsd. €,13.06.2022,67,64,,11,,,,,26,"1,42",1,1,-,8,15,3,-,-,-,1.557',1.557'
Russland,20230421081800,https://www.transfermarkt.ch/razhab-magomedov/profil/spieler/622454,9,Razhab Magomedov,1.Division,Dinamo Makhach.,2.Liga,22,"1,75 m",Russland,Offensives Mittelfeld,rechts,,,11.07.2022,30.06.2023,,,,,350 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,350 Tsd. €,08.12.2022,56,55,,33,,,,,25,"1,40",4,2,-,10,13,2,-,-,-,331',1.324'
Russland,20230421081824,https://www.transfermarkt.ch/shamil-isaev/profil/spieler/800154,8,Shamil Isaev,1.Division,Dinamo Makhach.,2.Liga,19,"1,60 m",Russland,Offensives Mittelfeld,rechts,,,01.07.2020,30.06.2023,,,,,125 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,125 Tsd. €,08.12.2022,4,5,,0,,,,,10,"1,30",-,-,-,9,1,1,-,-,-,-,125'
Russland,20230421081845,https://www.transfermarkt.ch/nikita-glushkov/profil/spieler/480139,15,Nikita Glushkov,1.Division,Dinamo Makhach.,2.Liga,24,"1,75 m",Russland,Linksaußen,rechts,ATS,,07.09.2021,30.06.2023,,Russland U20,5,1,250 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,250 Tsd. €,29.12.2020,85,82,,11,,,,,25,"1,44",1,1,-,2,11,2,-,-,-,1.989',1.989'
Russland,20230421081859,https://www.transfermarkt.ch/chingiz-agabalaev/profil/spieler/515075,70,Chingiz Agabalaev,1.Division,Dinamo Makhach.,2.Liga,26,"1,68 m",Russland,Linksaußen,links,,,22.02.2022,30.06.2023,,,,,225 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,225 Tsd. €,03.12.2021,0,7,,6,,Suspendierung - wettbewerbsübergreifendbis 30.06.2023,,,10,"1,70",1,-,-,10,-,2,-,-,-,176',176'
Russland,20230421081920,https://www.transfermarkt.ch/ramazan-gadzhimuradov/profil/spieler/585013,14,Ramazan Gadzhimuradov,1.Division,Dinamo Makhach.,2.Liga,25,"1,78 m",Russland,Rechtsaußen,links,Dvitex Sports Consulting,Nike,20.02.2023,30.06.2023,,Russland U20,5,0,500 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,800 Tsd. €,29.12.2021,29,37,,0,,,,,7,"1,57",-,-,-,5,2,1,-,-,-,-,229'
Russland,20230421081933,https://www.transfermarkt.ch/nardin-mulahusejnovic/profil/spieler/397771,11,Nardin Mulahusejnovic,1.Division,Dinamo Makhach.,2.Liga,25,"1,90 m",Bosnien-Herzegowina,Mittelstürmer,rechts,Irfan Redžepagić,,09.01.2023,30.06.2023,,Bosnien U21,9,1,250 Tsd. €Letzte Änderung: 28.11.2022,Tsd. €,Letzte Änderung: 28.11.2022,600 Tsd. €,08.06.2021,43,42,,0,,,,,7,"1,57",-,-,-,4,3,2,-,-,-,-,267'
Russland,20230421081952,https://www.transfermarkt.ch/stanislav-antipin/profil/spieler/394194,1,Stanislav Antipin,1.Division,Enisey,2.Liga,28,"1,88 m",Russland,Torwart,rechts,,,10.07.2022,30.06.2024,,,,,300 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,300 Tsd. €,08.12.2022,74,74,0,,,KnieverletzungRückkehr unbekannt,21,5,20,"1,75",-,,-,-,-,-,-,-,,,1.800'
Russland,20230421082013,https://www.transfermarkt.ch/evgeniy-staver/profil/spieler/389624,99,Evgeniy Staver,1.Division,Enisey,2.Liga,25,"1,87 m",Russland,Torwart,rechts,,,19.07.2022,30.06.2024,,Team PFL,2,0,200 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,300 Tsd. €,07.12.2021,27,27,100,,,,5,3,7,"1,43",-,,-,-,-,-,-,-,,,630'
Russland,20230421082031,https://www.transfermarkt.ch/dmitriy-rebrov/profil/spieler/524832,30,Dmitriy Rebrov,1.Division,Enisey,2.Liga,25,"1,87 m",Russland,Torwart,rechts,Dvitex Sports Consulting,,21.02.2020,30.06.2024,,Team PFL,2,0,125 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,175 Tsd. €,14.06.2019,0,0,0,,http://www.instagram.com/burr.dmitry/,Knie-OPRückkehr voraussichtlich am 30.06.2023,-,-,-,-,-,,-,-,-,-,-,-,,,-
Russland,20230421082040,https://www.transfermarkt.ch/daniil-yarusov/profil/spieler/520071,42,Daniil Yarusov,1.Division,Enisey,2.Liga,22,"1,85 m",Russland,Torwart,rechts,,,06.04.2023,30.06.2023,,Russland U17,0,0,50 Tsd. €Letzte Änderung: 02.12.2022,Tsd. €,Letzte Änderung: 02.12.2022,50 Tsd. €,02.10.2017,0,0,0,,,Rotsperre - Russischer Pokal,-,-,-,-,-,,-,-,-,-,-,-,,,-
Russland,20230421082058,https://www.transfermarkt.ch/valeriy-kichin/profil/spieler/211878,2,Valeriy Kichin,1.Division,Enisey,2.Liga,30,"1,85 m",Kirgisistan,Innenverteidiger,links,,,01.07.2020,30.06.2024,Kirgisistan,,40,4,750 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,"1,50 Mio. €",14.06.2019,74,75,,9,http://www.instagram.com/ki4in92/,Gelbrotsperre - Russischer Pokal,,,22,"1,77",2,1,1,2,1,8,-,-,1,906',1.811'
Russland,20230421082114,https://www.transfermarkt.ch/vitaliy-stezhko/profil/spieler/375662,5,Vitaliy Stezhko,1.Division,Enisey,2.Liga,26,"1,83 m",Russland,Innenverteidiger,rechts,,,29.08.2022,30.06.2024,,Russland U21,0,0,250 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,300 Tsd. €,29.12.2020,38,38,,0,,,,,13,"2,00",-,-,-,5,1,1,-,-,-,-,726'
Russland,20230421082132,https://www.transfermarkt.ch/vladimir-khozin/profil/spieler/62524,29,Vladimir Khozin,1.Division,Enisey,2.Liga,33,"1,85 m",Russland,Innenverteidiger,rechts,,,29.08.2022,30.06.2023,,Russland B,1,0,200 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,"2,00 Mio. €",06.01.2016,19,23,,0,,,,,9,"1,78",-,-,-,5,-,2,-,-,-,-,443'
Russland,20230421082151,https://www.transfermarkt.ch/andrius-rukas/profil/spieler/300129,6,Andrius Rukas,1.Division,Enisey,2.Liga,26,"1,92 m",Russland,Innenverteidiger,rechts,ATS,,13.01.2021,30.06.2023,,Russland U18,4,1,100 Tsd. €Letzte Änderung: 02.12.2022,Tsd. €,Letzte Änderung: 02.12.2022,200 Tsd. €,07.12.2021,19,19,,0,,,,,6,"1,33",-,-,-,1,1,2,-,-,-,-,466'
Russland,20230421082204,https://www.transfermarkt.ch/aleksandr-maslovskiy/profil/spieler/271167,33,Aleksandr Maslovskiy,1.Division,Enisey,2.Liga,31,"1,77 m",Russland,Linker Verteidiger,links,,,01.07.2021,30.06.2023,,,,,300 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,300 Tsd. €,10.09.2019,81,80,,14,,,,,25,"1,64",2,3,-,3,5,3,1,-,-,970',1.940'
Russland,20230421082225,https://www.transfermarkt.ch/vyacheslav-bardybakhin/profil/spieler/519567,80,Vyacheslav Bardybakhin,1.Division,Enisey,2.Liga,20,"1,78 m",Russland,Linker Verteidiger,links,prosm,,09.07.2022,30.06.2023,,,,,300 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,300 Tsd. €,08.12.2022,67,60,,3,,,,,21,"1,57",1,-,-,3,8,3,1,-,-,1.466',1.466'
Russland,20230421082247,https://www.transfermarkt.ch/ivan-savitskiy/profil/spieler/673122,24,Ivan Savitskiy,1.Division,Enisey,2.Liga,20,"1,81 m",Russland,Linker Verteidiger,links,InFootball,,02.07.2022,30.06.2023,,Russland U19,6,0,125 Tsd. €Letzte Änderung: 13.04.2023,Tsd. €,Letzte Änderung: 13.04.2023,125 Tsd. €,13.04.2023,11,11,,3,,,,,7,"1,57",-,1,-,4,3,-,-,-,-,-,270'
Russland,20230421082303,https://www.transfermarkt.ch/german-ferreyra/profil/spieler/294857,96,Germán Ferreyra,1.Division,Enisey,2.Liga,27,"1,75 m",Argentinien,Rechter Verteidiger,rechts,RJ Sport Group,,27.07.2021,30.06.2024,,Argentinien U20,1,0,500 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,500 Tsd. €,08.12.2022,74,74,,6,,,,,20,"1,70",1,1,-,-,-,4,-,-,-,1.800',1.800'
Russland,20230421082317,https://www.transfermarkt.ch/aleksandr-kakhidze/profil/spieler/658991,15,Aleksandr Kakhidze,1.Division,Enisey,2.Liga,23,"1,78 m",Russland,Rechter Verteidiger,rechts,Pavel Andreev,,11.02.2023,30.06.2023,,Georgien U19,2,0,450 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,550 Tsd. €,30.05.2022,33,39,,0,,,,,5,"1,80",-,-,-,3,2,-,-,-,-,-,202'
Russland,20230421082332,https://www.transfermarkt.ch/nikolay-markov/profil/spieler/89088,13,Nikolay Markov,1.Division,Enisey,2.Liga,38,"1,78 m",Russland,Rechter Verteidiger,rechts,,,01.08.2020,30.06.2023,,Usbekistan,0,0,25 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,"1,00 Mio. €",02.05.2010,22,23,,6,,,,,12,"1,17",-,2,-,6,4,1,-,-,-,-,548'
Russland,20230421082349,https://www.transfermarkt.ch/oleg-lanin/profil/spieler/270610,64,Oleg Lanin,1.Division,Enisey,2.Liga,27,"1,77 m",Russland,Defensives Mittelfeld,rechts,,,01.01.2020,30.06.2024,,Russland U21,12,0,550 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,800 Tsd. €,06.06.2018,85,80,,0,http://www.instagram.com/oleglanin64/,,,,23,"1,70",-,-,-,-,3,6,-,-,-,-,1.947'
Russland,20230421082403,https://www.transfermarkt.ch/rasul-gystarov/profil/spieler/746482,61,Rasul Gystarov,1.Division,Enisey,2.Liga,19,"1,77 m",Russland,Defensives Mittelfeld,rechts,Imran Rzaev,,16.02.2022,30.06.2024,,Team PFL,3,0,125 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,125 Tsd. €,03.12.2021,19,13,,0,,,,,7,"1,43",-,-,-,2,5,-,-,-,-,-,311'
Russland,20230421082416,https://www.transfermarkt.ch/aleksandr-lomakin/profil/spieler/170625,8,Aleksandr Lomakin,1.Division,Enisey,2.Liga,28,"1,73 m",Russland,Zentrales Mittelfeld,links,,,04.07.2020,30.06.2024,,Russland U17,12,6,400 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,400 Tsd. €,20.12.2018,85,78,,31,http://www.instagram.com/lomakin_alx/,,,,26,"1,69",6,5,-,3,18,1,-,-,-,315',1.887'
Russland,20230421082433,https://www.transfermarkt.ch/egor-ivanov/profil/spieler/144536,21,Egor Ivanov,1.Division,Enisey,2.Liga,30,"1,84 m",Russland,Zentrales Mittelfeld,rechts,AKA Global GmbH,,01.07.2014,30.06.2024,,Russland U21,0,0,400 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,800 Tsd. €,06.06.2018,96,94,,17,http://www.instagram.com/ivanov.egor.21/,,,,26,"1,69",1,5,-,-,4,7,-,-,-,2.280',2.280'
Russland,20230421082445,https://www.transfermarkt.ch/nikita-razdorskikh/profil/spieler/623357,12,Nikita Razdorskikh,1.Division,Enisey,2.Liga,23,"1,76 m",Russland,Zentrales Mittelfeld,rechts,,,01.07.2019,30.06.2023,,,,,350 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,400 Tsd. €,30.05.2022,48,43,,6,,,,,16,"1,50",-,2,-,3,8,1,1,-,-,-,1.051'
Russland,20230421082506,https://www.transfermarkt.ch/kirill-stolbov/profil/spieler/718763,60,Kirill Stolbov,1.Division,Enisey,2.Liga,19,,Russland,Zentrales Mittelfeld,links,InFootball,,08.09.2022,30.06.2023,,Russland U18,7,0,125 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,125 Tsd. €,08.12.2022,11,19,,9,,KnieverletzungRückkehr unbekannt,,,7,"1,57",2,-,-,5,2,1,-,-,-,165',330'
Russland,20230421082522,https://www.transfermarkt.ch/denis-samoilov/profil/spieler/522316,77,Denis Samoilov,1.Division,Enisey,2.Liga,23,"1,82 m",Russland,Zentrales Mittelfeld,rechts,,,04.07.2020,30.06.2023,,,,,100 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,100 Tsd. €,07.12.2021,7,14,,3,http://www.instagram.com/den_diaz_/,,,,15,"2,07",1,-,-,13,-,1,1,-,-,345',345'
Russland,20230421082544,https://www.transfermarkt.ch/kirill-ushatov/profil/spieler/576743,23,Kirill Ushatov,1.Division,Enisey,2.Liga,23,"1,78 m",Russland,Offensives Mittelfeld,rechts,,,21.02.2023,30.06.2023,,Team PFL,2,0,300 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,300 Tsd. €,13.06.2022,0,5,,0,http://www.instagram.com/ushatov10/,,,,2,"1,00",-,-,-,2,-,-,-,-,-,-,30'
Russland,20230421082559,https://www.transfermarkt.ch/nikita-glushkov/profil/spieler/444833,11,Nikita Glushkov,1.Division,Enisey,2.Liga,28,"1,71 m",Russland,Linksaußen,rechts,CATENACCIO,,17.07.2020,30.06.2024,,,,,450 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,450 Tsd. €,08.12.2022,89,83,,29,,,,,24,"1,79",6,4,-,-,13,2,-,-,-,338',2.026'
Russland,20230421082620,https://www.transfermarkt.ch/yaroslav-ivakin/profil/spieler/522121,20,Yaroslav Ivakin,1.Division,Enisey,2.Liga,24,"1,74 m",Russland,Rechtsaußen,rechts,,,01.02.2023,30.06.2023,,Russland U20,1,0,125 Tsd. €Letzte Änderung: 02.12.2022,Tsd. €,Letzte Änderung: 02.12.2022,300 Tsd. €,28.06.2021,29,29,,0,,,,,6,"1,67",-,-,-,4,2,1,-,-,-,-,179'
Russland,20230421082637,https://www.transfermarkt.ch/andrey-okladnikov/profil/spieler/909076,75,Andrey Okladnikov,1.Division,Enisey,2.Liga,23,"1,84 m",Russland,Mittelstürmer,rechts,SA-Football Agency,,01.01.2022,30.06.2023,,,,,400 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,400 Tsd. €,30.05.2022,48,54,,20,,,,,24,"1,50",5,2,-,11,7,1,-,-,-,263',1.315'
Russland,20230421082656,https://www.transfermarkt.ch/aleksandr-kanaplin/profil/spieler/701769,22,Aleksandr Kanaplin,1.Division,Enisey,2.Liga,22,"1,82 m",Russland,Mittelstürmer,links,Soccer Career,,01.07.2021,30.06.2023,,,,,200 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,250 Tsd. €,30.05.2022,7,16,,0,,,,,13,"1,85",-,-,-,11,2,4,-,-,-,-,390'
Russland,20230421082717,https://www.transfermarkt.ch/sergey-volkov/profil/spieler/402434,1,Sergey Volkov,1.Division,Akron Togliatti,2.Liga,27,"1,86 m",Russland,Torwart,rechts,ProStar,,01.07.2019,30.06.2024,,,,,600 Tsd. €Letzte Änderung: 13.04.2023,Tsd. €,Letzte Änderung: 13.04.2023,600 Tsd. €,13.04.2023,96,96,0,,,,27,11,26,"1,35",-,,-,-,-,3,-,-,,,2.340'
Russland,20230421082736,https://www.transfermarkt.ch/vitaliy-sychev/profil/spieler/513257,35,Vitaliy Sychev,1.Division,Akron Togliatti,2.Liga,23,"2,00 m",Russland,Torwart,rechts,ohne Berater,,20.07.2022,30.06.2024,,Russland U18,1,0,125 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,225 Tsd. €,03.12.2021,0,0,0,,,,-,-,-,-,-,,-,-,-,-,-,-,,,-
Russland,20230421082753,https://www.transfermarkt.ch/dmitriy-nagaev/profil/spieler/698920,50,Dmitriy Nagaev,1.Division,Akron Togliatti,2.Liga,20,"1,85 m",Russland,Torwart,rechts,Dvitex Sports Consulting,,01.07.2022,30.06.2023,,,,,50 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,100 Tsd. €,10.06.2022,0,0,0,,,,-,-,-,-,-,,-,-,-,-,-,-,,,-
Russland,20230421082815,https://www.transfermarkt.ch/danila-sagutkin/profil/spieler/341486,3,Danila Sagutkin,1.Division,Akron Togliatti,2.Liga,27,"1,94 m",Russland,Innenverteidiger,rechts,ProStar,,01.07.2021,30.06.2023,,Ukraine U21,3,0,350 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,400 Tsd. €,20.06.2019,30,26,,4,,,,,9,"1,22",1,-,-,1,4,2,-,-,-,637',637'
Russland,20230421082829,https://www.transfermarkt.ch/dzhamaldin-khodzhaniyazov/profil/spieler/262718,5,Dzhamaldin Khodzhaniyazov,1.Division,Akron Togliatti,2.Liga,26,"1,86 m",Russland,Innenverteidiger,links,DSF-Agency,,12.08.2022,30.06.2024,,Russland U21,12,1,350 Tsd. €Letzte Änderung: 13.04.2023,Tsd. €,Letzte Änderung: 13.04.2023,500 Tsd. €,24.07.2015,78,78,,0,,,,,21,"1,52",-,-,-,3,2,3,-,-,-,-,1.622'
Russland,20230421082846,https://www.transfermarkt.ch/ilya-zuev/profil/spieler/181190,58,Ilya Zuev,1.Division,Akron Togliatti,2.Liga,29,"1,83 m",Russland,Innenverteidiger,rechts,,Nike,01.07.2021,30.06.2023,,Russland U21,34,2,350 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,600 Tsd. €,06.06.2018,81,80,,0,,,,,23,"1,17",-,-,1,1,2,4,-,-,-,-,1.937'
Russland,20230421082859,https://www.transfermarkt.ch/pavel-shakuro/profil/spieler/379084,69,Pavel Shakuro,1.Division,Akron Togliatti,2.Liga,25,"1,80 m",Russland,Linker Verteidiger,links,ATS,,01.07.2022,30.06.2025,,Team FNL,1,0,300 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,500 Tsd. €,01.06.2017,48,50,,0,,,,,20,"1,30",-,-,-,7,7,6,-,-,-,-,1.219'
Russland,20230421082915,https://www.transfermarkt.ch/maksim-matveev/profil/spieler/501766,31,Maksim Matveev,1.Division,Akron Togliatti,2.Liga,21,"1,83 m",Russland,Linker Verteidiger,rechts,,,01.07.2022,30.06.2023,,Russland U15,4,0,225 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,225 Tsd. €,08.12.2022,22,24,,7,http://www.instagram.com/matveev_maksim_64/,,,,16,"1,31",-,2,-,10,5,2,-,-,-,-,590'
Russland,20230421082931,https://www.transfermarkt.ch/sergey-makarov/profil/spieler/267356,6,Sergey Makarov,1.Division,Akron Togliatti,2.Liga,26,"1,73 m",Russland,Defensives Mittelfeld,rechts,,,01.07.2022,30.06.2024,,Russland U21,15,0,450 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,"1,00 Mio. €",02.06.2021,85,84,,14,http://www.instagram.com/makar9/,,,,26,"1,31",1,3,-,3,3,3,-,-,-,2.037',2.037'
Russland,20230421082949,https://www.transfermarkt.ch/ivan-chudin/profil/spieler/123485,27,Ivan Chudin,1.Division,Akron Togliatti,2.Liga,33,"1,82 m",Russland,Defensives Mittelfeld,rechts,,,31.07.2020,30.06.2023,,,,,250 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,400 Tsd. €,06.06.2018,93,88,,7,,,,,26,"1,23",2,-,-,1,5,4,-,-,-,1.068',2.135'
Russland,20230421083010,https://www.transfermarkt.ch/aleks-matsukatov/profil/spieler/312895,19,Aleks Matsukatov,1.Division,Akron Togliatti,2.Liga,24,"1,80 m",Russland,Zentrales Mittelfeld,rechts,,Nike,22.02.2023,30.06.2023,,Russland U21,2,0,400 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,650 Tsd. €,23.12.2019,36,25,,8,,,,,1,"1,00",-,-,-,1,-,1,-,-,-,-,13'
Russland,20230421083025,https://www.transfermarkt.ch/daniil-poluboyarinov/profil/spieler/281556,97,Daniil Poluboyarinov,1.Division,Akron Togliatti,2.Liga,26,"1,80 m",Russland,Zentrales Mittelfeld,links,MV Team,,15.07.2022,30.06.2023,,Team FNL,1,0,300 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,600 Tsd. €,20.12.2018,44,43,,0,,,,,22,"1,18",-,-,-,10,7,2,-,1,-,-,1.053'
Russland,20230421083043,https://www.transfermarkt.ch/evgeniy-pesegov/profil/spieler/98556,8,Evgeniy Pesegov,1.Division,Akron Togliatti,2.Liga,34,"1,77 m",Russland,Zentrales Mittelfeld,rechts,,,01.07.2021,30.06.2023,,Russland U21,1,0,200 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,800 Tsd. €,14.06.2019,44,45,,4,,,,,18,"1,44",-,1,-,6,8,3,-,-,-,-,1.089'
Russland,20230421083102,https://www.transfermarkt.ch/konstantin-savichev/profil/spieler/180017,77,Konstantin Savichev,1.Division,Akron Togliatti,2.Liga,29,"1,70 m",Russland,Rechtes Mittelfeld,rechts,ohne Berater,,06.07.2021,30.06.2026,,Russland U21,7,0,600 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,700 Tsd. €,20.12.2018,93,89,,32,,Rotsperre - 1.Divisionbis 25.04.2023,,,25,"1,32",4,5,-,-,3,9,-,1,3,542',2.168'
Russland,20230421083128,https://www.transfermarkt.ch/dmitriy-sasin/profil/spieler/484465,88,Dmitriy Sasin,1.Division,Akron Togliatti,2.Liga,26,"1,74 m",Russland,Rechtes Mittelfeld,rechts,,,01.01.2022,30.06.2024,,,,,225 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,350 Tsd. €,23.12.2019,4,16,,0,http://instagram.com/sasin.7,,,,19,"1,32",-,-,-,18,2,1,-,-,-,-,395'
Russland,20230421083147,https://www.transfermarkt.ch/vladimir-azarov/profil/spieler/276254,9,Vladimir Azarov,1.Division,Akron Togliatti,2.Liga,29,"1,75 m",Russland,Linkes Mittelfeld,rechts,,,01.07.2021,30.06.2024,,Russland U17,1,0,300 Tsd. €Letzte Änderung: 08.12.2022,Tsd. €,Letzte Änderung: 08.12.2022,400 Tsd. €,05.12.2017,33,35,,11,,,,,21,"1,29",2,1,-,12,9,1,-,-,-,427',854'
